,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"B[1,14]",0.006,0.023,-0.034,0.051,0.0,0.0,5417.0,4626.0,1.0
"B[1,15]",-0.002,0.021,-0.046,0.038,0.0,0.0,5949.0,5403.0,1.0
"B[1,16]",-0.001,0.021,-0.048,0.038,0.0,0.0,6473.0,6261.0,1.0
"B[1,17]",-0.002,0.023,-0.048,0.043,0.0,0.0,6419.0,6211.0,1.0
"B[1,18]",0.003,0.026,-0.046,0.061,0.0,0.0,5940.0,5391.0,1.0
"B[1,19]",0.004,0.018,-0.028,0.039,0.0,0.0,5854.0,5375.0,1.0
"B[1,20]",-0.003,0.02,-0.041,0.035,0.0,0.0,5919.0,6365.0,1.0
"B[1,21]",-0.003,0.022,-0.044,0.04,0.0,0.0,5735.0,5331.0,1.0
"B[1,22]",0.012,0.038,-0.056,0.091,0.001,0.0,5038.0,5458.0,1.0
"B[1,23]",0.003,0.026,-0.045,0.055,0.0,0.0,6046.0,5941.0,1.0
"B[1,24]",0.004,0.025,-0.041,0.056,0.0,0.0,5563.0,4302.0,1.0
"B[1,25]",0.012,0.044,-0.071,0.104,0.001,0.0,5563.0,5986.0,1.0
"B[1,26]",-0.0,0.025,-0.048,0.048,0.0,0.0,6365.0,4888.0,1.0
"B[1,27]",0.003,0.03,-0.059,0.065,0.0,0.0,6377.0,6238.0,1.0
"B[1,28]",-0.003,0.029,-0.064,0.05,0.0,0.0,6523.0,6028.0,1.0
"B[1,29]",-0.003,0.028,-0.06,0.052,0.0,0.0,6229.0,5757.0,1.0
"B[1,30]",0.003,0.03,-0.054,0.062,0.0,0.0,7070.0,6577.0,1.0
"B[1,31]",-0.002,0.029,-0.062,0.052,0.0,0.0,5847.0,5479.0,1.0
"B[1,32]",0.002,0.026,-0.047,0.06,0.0,0.0,6226.0,4560.0,1.0
"B[1,33]",0.003,0.03,-0.053,0.062,0.0,0.0,7004.0,5416.0,1.0
"B[1,34]",-0.003,0.028,-0.067,0.048,0.0,0.0,6572.0,5387.0,1.0
"B[1,35]",-0.001,0.028,-0.054,0.06,0.0,0.0,6275.0,5469.0,1.0
"B[1,36]",0.009,0.045,-0.08,0.096,0.001,0.0,5786.0,5862.0,1.0
"B[1,37]",0.01,0.047,-0.078,0.109,0.001,0.0,5980.0,6360.0,1.0
"B[1,38]",-0.002,0.028,-0.061,0.053,0.0,0.0,6456.0,5347.0,1.0
"B[1,39]",-0.002,0.03,-0.07,0.05,0.0,0.0,6259.0,5961.0,1.0
"B[1,40]",-0.004,0.032,-0.075,0.05,0.0,0.0,6125.0,5373.0,1.0
"B[1,41]",-0.002,0.032,-0.064,0.06,0.0,0.0,6957.0,5933.0,1.0
"B[1,42]",0.005,0.037,-0.065,0.081,0.0,0.0,6327.0,5987.0,1.0
"B[1,43]",0.0,0.031,-0.063,0.054,0.0,0.0,6238.0,5794.0,1.0
"B[1,44]",-0.0,0.03,-0.062,0.057,0.0,0.0,6641.0,4838.0,1.0
"B[1,45]",-0.005,0.033,-0.072,0.058,0.0,0.0,6176.0,5786.0,1.0
"B[1,46]",-0.008,0.035,-0.083,0.052,0.0,0.0,5729.0,5891.0,1.0
"B[1,47]",-0.003,0.035,-0.077,0.062,0.0,0.0,6509.0,5859.0,1.0
"B[1,48]",-0.001,0.036,-0.075,0.069,0.0,0.0,6400.0,6098.0,1.0
"B[1,49]",-0.002,0.036,-0.072,0.068,0.0,0.0,6765.0,5999.0,1.0
"B[1,50]",-0.001,0.035,-0.071,0.066,0.0,0.0,6651.0,5208.0,1.0
"B[1,51]",0.003,0.035,-0.067,0.071,0.0,0.0,6407.0,6019.0,1.0
"B[1,52]",-0.001,0.035,-0.068,0.07,0.0,0.0,6515.0,5038.0,1.0
"B[1,53]",-0.001,0.034,-0.068,0.066,0.0,0.0,6731.0,5983.0,1.0
"B[1,54]",-0.003,0.038,-0.078,0.067,0.0,0.0,6206.0,5981.0,1.0
"B[1,55]",0.006,0.05,-0.091,0.111,0.001,0.0,5649.0,6823.0,1.0
"B[1,56]",0.017,0.066,-0.115,0.148,0.001,0.001,5922.0,6784.0,1.0
"B[1,57]",0.021,0.052,-0.048,0.12,0.001,0.001,4149.0,4220.0,1.0
"B[1,58]",0.009,0.039,-0.053,0.093,0.001,0.0,5221.0,4595.0,1.0
"B[1,59]",0.0,0.041,-0.081,0.085,0.001,0.0,6251.0,6447.0,1.0
"B[1,60]",-0.005,0.037,-0.076,0.072,0.0,0.0,6493.0,5266.0,1.0
"B[1,61]",-0.002,0.038,-0.08,0.072,0.0,0.0,6617.0,5627.0,1.0
"B[1,62]",-0.003,0.039,-0.08,0.075,0.0,0.0,6588.0,6169.0,1.0
